date,value,return,cummax,drawdown
2021-09-24,111642871.03,-0.01416112507284728,114771240.43,-2.7257433031823264
2021-09-27,107262512.97,-0.03923544799222278,114771240.43,-6.542342342792439
2021-09-28,109761022.13,0.023293405037963177,114771240.43,-4.365395269083794
2021-09-29,106937090.37000002,-0.0257280016639726,114771240.43,-6.825882538734174
2021-09-30,110366285.86999997,0.03206740980267009,114771240.43,-3.8380299311016497
2021-10-08,111218613.59,0.007722718158731823,114771240.43,-3.095398138671146
2021-10-11,111267816.29000004,0.0004423962717374774,114771240.43,-3.0525279040934827
2021-10-12,109199415.94999997,-0.018589385583061557,114771240.43,-4.854721844187382
2021-10-13,105259350.34999996,-0.036081379792398116,114771240.43,-8.287694760780628
2021-10-14,104457142.04,-0.007621254618544793,114771240.43,-8.986657590662405
2021-10-15,103070899.22999994,-0.013270924160161512,114771240.43,-10.194488755339549
2021-10-18,106272875.22999999,0.03106576176127973,114771240.43,-7.404612138163003
2021-10-19,106733245.85,0.004331967296486994,114771240.43,-7.003491946139984
2021-10-20,107282773.29999998,0.005148606187544313,114771240.43,-6.524689549353879
2021-10-21,106632991.69999997,-0.0060567188935636285,114771240.43,-7.0908432282420275
2021-10-22,103602670.26999998,-0.028418235123004565,114771240.43,-9.73115749046194
2021-10-25,104070413.93999995,0.004514783921891086,114771240.43,-9.323613171652168
2021-10-26,102601980.88999999,-0.014109995284986243,114771240.43,-10.603056562259738
2021-10-27,102517716.75,-0.0008212720579958699,114771240.43,-10.676475773975403
2021-10-28,100672191.64000002,-0.018002011442573296,114771240.43,-12.284478879183258
2021-10-29,100429249.19000001,-0.0024132031501683526,114771240.43,-12.49615425107068
2021-11-01,101086807.35999998,0.006547476709259703,114771240.43,-11.923224859058902
2021-11-02,98423828.72000003,-0.026343483482629937,114771240.43,-14.2434739301876
2021-11-03,98744889.26000002,0.003262020429152024,114771240.43,-13.963734390214766
2021-11-04,100843038.89000002,0.021248184546295512,114771240.43,-12.13561994086395
2021-11-05,101512549.24,0.0066391330266264426,114771240.43,-11.55227663334928
2021-11-08,102631864.74000002,0.01102637563907205,114771240.43,-10.577018811087868
2021-11-09,103433686.5,0.007812600521594826,114771240.43,-9.878392781608802
2021-11-10,105018853.08,0.01532543829422539,114771240.43,-8.497239651206934
2021-11-11,106122995.59000003,0.010513755174596406,114771240.43,-7.535202031099953
2021-11-12,106390927.46000002,0.0025247296168977584,114771240.43,-7.301753417147405
2021-11-15,107105430.21000001,0.0067158240562252836,114771240.43,-6.679208302776374
2021-11-16,106980704.47,-0.0011645136923073007,114771240.43,-6.78788164248475
2021-11-17,107697445.88999997,0.0066997261193111335,114771240.43,-6.163385978488578
2021-11-18,106127589.74,-0.014576540205079702,114771240.43,-7.531199155481683
2021-11-19,106285036.66000001,0.0014835625720488466,114771240.43,-7.3940159034665225
2021-11-22,107029357.92000005,0.007003067255657802,114771240.43,-6.745489968562113
2021-11-23,108036286.34000002,0.009407964689021275,114771240.43,-5.868154831094374
2021-11-24,108190525.12000002,0.0014276571809825889,114771240.43,-5.7337668263798385
2021-11-25,108043414.46,-0.0013597369994909903,114771240.43,-5.861944111428663
2021-11-26,107232002.45,-0.007510055231551349,114771240.43,-6.568926110542694
2021-11-29,107656284.78,0.003956676368119139,114771240.43,-6.199249588436295
2021-11-30,108122128.75999998,0.004327141522224576,114771240.43,-5.793360466514597
2021-12-01,110034085.15,0.017683303241688986,114771240.43,-4.127475892263477
2021-12-02,108941528.97,-0.009929252181363757,114771240.43,-5.079418361393073
2021-12-03,108311162.61000001,-0.005786281558188611,114771240.43,-5.628655572421081
2021-12-06,106926585.97,-0.012783323589513174,114771240.43,-6.835035005816225
2021-12-07,106467274.30000003,-0.004295579680518746,114771240.43,-7.235232536381487
2021-12-08,107045811.42999999,0.0054339432826069345,114771240.43,-6.7311540513599555
2021-12-09,107421356.16999997,0.0035082618832364965,114771240.43,-6.403942514224892
2021-12-10,109179349.91000003,0.016365402585477806,114771240.43,-4.872205353056646
2021-12-13,109674367.62999997,0.004533986696275472,114771240.43,-4.440897197681393
2021-12-14,110581856.38999997,0.008274392454776125,114771240.43,-3.650203678468722
2021-12-15,111957400.35000001,0.01243914693517878,114771240.43,-2.451694404850646
2021-12-16,113088330.55,0.010101433192129194,114771240.43,-1.466316712875848
2021-12-17,112586796.57999998,-0.004434887026458223,114771240.43,-1.9033024665550569
2021-12-20,112380689.03000002,-0.0018306547149471442,114771240.43,-2.082883648415401
2021-12-21,116485986.46000001,0.03653027459997227,116485986.46000001,0.0
2021-12-22,116992049.24999999,0.004344409189287024,116992049.24999999,0.0
2021-12-23,115586286.84999998,-0.012015879788514816,116992049.24999999,-1.2015879788514816
2021-12-24,111489171.44,-0.03544637968444253,116992049.24999999,-4.703634003573098
2021-12-27,111143391.95000003,-0.0031014625504329763,116992049.24999999,-4.999192113903373
2021-12-28,111168591.27999996,0.00022672809924006998,116992049.24999999,-4.977652761305085
2021-12-29,112332997.03999999,0.010474233293711999,116992049.24999999,-3.98236652821089
2021-12-30,113774205.9,0.0128297908715711,116992049.24999999,-2.7504803707846692
2021-12-31,114192700.44000004,0.003678290142212548,116992049.24999999,-2.3927684213976175
2022-01-04,117786261.69,0.03146927287080059,117786261.69,0.0
2022-01-05,118261814.42999999,0.0040374211149649675,118261814.42999999,0.0
2022-01-06,119570671.68999995,0.011067454582093239,119570671.68999995,0.0
2022-01-07,117857768.07000001,-0.014325449508562071,119570671.68999995,-1.4325449508562071
2022-01-10,119384765.62,0.012956274117570832,119570671.68999995,-0.15547798416816194
2022-01-11,119547037.42000005,0.001359233727664666,119570671.68999995,-0.019765942321692265
2022-01-12,120957826.55000001,0.011801121637531553,120957826.55000001,0.0
2022-01-13,122117279.16000004,0.009585593946835225,122117279.16000004,0.0
2022-01-14,118869391.35,-0.026596463926653713,122117279.16000004,-2.6596463926653713
2022-01-17,120343519.35000001,0.01240124125528319,122117279.16000004,-1.4525051837062541
2022-01-18,118440519.28999999,-0.015813066380961027,122117279.16000004,-3.0108432609137092
2022-01-19,120613899.78999996,0.018349974426222104,122117279.16000004,-1.2310947151306317
2022-01-20,118228439.25999999,-0.019777658579593904,122117279.16000004,-3.18451240213502
2022-01-21,117132298.28999999,-0.009271381546274493,122117279.16000004,-4.082125727243435
2022-01-24,116134941.26000004,-0.00851479092069607,122117279.16000004,-4.898846372233567
2022-01-25,110208671.22999996,-0.05102917318167399,122117279.16000004,-9.751779610481847
2022-01-26,110562489.52000001,0.0032104396691403636,122117279.16000004,-9.462043143674004
2022-01-27,106724407.70999996,-0.034714140633616664,122117279.16000004,-12.604990510664827
2022-01-28,109374875.63999999,0.024834693270934682,122117279.16000004,-10.434562256586766
2022-02-07,110614431.36999999,0.011333093845792508,122117279.16000004,-9.419508745301176
2022-02-08,115178889.55999999,0.041264581243762866,122117279.16000004,-5.681742704821701
2022-02-09,117080747.47000001,0.016512209114581733,122117279.16000004,-4.124339917040798
2022-02-10,117852622.78,0.006592674941691579,122117279.16000004,-3.4922628552937374
2022-02-11,117763521.0,-0.0007560440989619055,122117279.16000004,-3.5652269604661613
2022-02-14,117522250.21999998,-0.0020487734907316257,122117279.16000004,-3.7627999670542756
2022-02-15,115906333.17000002,-0.013749881805147468,122117279.16000004,-5.086050092765615
2022-02-16,117373816.69000003,0.012660943365774946,122117279.16000004,-3.8843499483681154
2022-02-17,115822481.73000003,-0.013217044514257204,122117279.16000004,-5.154714773617308
2022-02-18,118349130.39999999,0.021814837950804522,122117279.16000004,-3.0856802460059396
2022-02-21,121722501.78999998,0.028503558738442347,122117279.16000004,-0.32327724030177807
2022-02-22,121562425.45000003,-0.0013150924245388662,122117279.16000004,-0.45436134330590905
2022-02-23,122665209.66,0.009071752278038803,122665209.66,0.0
2022-02-24,117247309.03000003,-0.0441681927990597,122665209.66,-4.416819279905971
2022-02-25,117055000.93999995,-0.001640191929273782,122665209.66,-4.5735940414973975
2022-02-28,116369305.23999998,-0.005857893250980739,122665209.66,-5.132591740927051
2022-03-01,117533166.25,0.010001443315311276,122665209.66,-4.183780734753439
2022-03-02,119198935.14,0.014172756024089406,122665209.66,-2.825800835956438
2022-03-03,119885550.78,0.005760249780701221,122665209.66,-2.266053176531946
2022-03-04,117128696.99000001,-0.02299571359570307,122665209.66,-4.513515026262082
2022-03-07,116226979.86999999,-0.007698515762341374,122665209.66,-5.24861923592298
2022-03-08,113526457.96000002,-0.02323489703527104,122665209.66,-7.450157811926061
2022-03-09,113587477.35000004,0.0005374904766386468,122665209.66,-7.400413153135565
2022-03-10,113252726.82000001,-0.0029470724925825253,122665209.66,-7.673310848356474
2022-03-11,114020741.75,0.0067814255035170135,122665209.66,-7.047204283888231
2022-03-14,110868660.22999999,-0.027644808055285353,122665209.66,-9.616866479662288
2022-03-15,105092864.72,-0.05209583572145593,122665209.66,-14.325451355528218
2022-03-16,109290687.95,0.039943941400629956,122665209.66,-10.903272204948022
2022-03-17,110632241.79,0.01227509740458177,122665209.66,-9.80960119283425
2022-03-18,112821499.07000001,0.019788600904929732,122665209.66,-8.024859385382788
2022-03-21,114748374.68,0.01707897542475023,122665209.66,-6.454018219137803
2022-03-22,114887434.77999999,0.0012118698882470635,122665209.66,-6.340652660651081
2022-03-23,113696782.63,-0.010363641178689265,122665209.66,-7.311304529506312
2022-03-24,112589304.01000002,-0.009740632886719447,122665209.66,-8.214151084833333
2022-03-25,112194688.4,-0.003504912064870469,122665209.66,-8.53585241408048
2022-03-28,111828712.49000002,-0.00326197180293597,122665209.66,-8.834205884485314
2022-03-29,110240586.11,-0.014201418800578902,122665209.66,-10.128889507007099
2022-03-30,110489894.74999999,0.002261495958949533,122665209.66,-9.925646353800898
2022-03-31,111391227.08,0.008157599679494698,122665209.66,-9.190855835365962
2022-04-01,110868074.27000001,-0.004696535119630751,122665209.66,-9.61734417011878
2022-04-06,113730193.36999997,0.025815539043546165,122665209.66,-7.2840671896830855
2022-04-07,110197828.88999997,-0.031059161822649117,122665209.66,-10.163746350376579
2022-04-08,110616743.26000004,0.003801475711633362,122665209.66,-9.822236014103403
2022-04-11,107230914.07999998,-0.03060865001279056,122665209.66,-12.582455630883738
2022-04-12,108130355.02000003,0.008387888396894638,122665209.66,-11.849207024785002
2022-04-13,104502052.05,-0.0335548974136719,122665209.66,-14.80709784000217
2022-04-14,105698941.05,0.011453258347762674,122665209.66,-13.83136152216804
2022-04-15,103223230.76999997,-0.023422280823314212,122665209.66,-15.849627570758463
2022-04-18,102904698.76,-0.003085855844889296,122665209.66,-16.10930348936884
2022-04-19,103401222.35000001,0.004825081808538467,122665209.66,-15.704524015729781
2022-04-20,101476560.33999999,-0.018613532473390704,122665209.66,-17.273560595322923
2022-04-21,97224565.10999998,-0.041901254986901226,122665209.66,-20.739902226976724
2022-04-22,96873638.38999996,-0.003609444995747668,122665209.66,-21.02598719024603
2022-04-25,90292600.94000003,-0.06793424464461195,122665209.66,-26.391027097030573
2022-04-26,87890874.4,-0.026599372650655928,122665209.66,-28.34897959770869
2022-04-27,88334455.85,0.00504695684310974,122665209.66,-27.987359989973548
2022-04-28,87341100.90999998,-0.011245384719263174,122665209.66,-28.797169831536095
