date,value,return,cummax,drawdown
2021-06-25,80000000.0,0.0,80000000.0,0.0
2021-06-28,80000000.0,0.0,80000000.0,0.0
2021-06-28,80000000.0,0.0,80000000.0,0.0
2021-06-29,80000000.0,0.0,80000000.0,0.0
2021-06-29,80000000.0,0.0,80000000.0,0.0
2021-06-30,80000000.0,0.0,80000000.0,0.0
2021-06-30,80000000.0,0.0,80000000.0,0.0
2021-07-01,80000000.0,0.0,80000000.0,0.0
2021-07-01,80000000.0,0.0,80000000.0,0.0
2021-07-02,80000000.0,0.0,80000000.0,0.0
2021-07-02,80000000.0,0.0,80000000.0,0.0
2021-07-05,80000000.0,0.0,80000000.0,0.0
2021-07-05,80000000.0,0.0,80000000.0,0.0
2021-07-06,80000000.0,0.0,80000000.0,0.0
2021-07-06,80000000.0,0.0,80000000.0,0.0
2021-07-07,80000000.0,0.0,80000000.0,0.0
2021-07-07,80000000.0,0.0,80000000.0,0.0
2021-07-08,80000000.0,0.0,80000000.0,0.0
2021-07-08,80000000.0,0.0,80000000.0,0.0
2021-07-09,80000000.0,0.0,80000000.0,0.0
2021-07-09,80000000.0,0.0,80000000.0,0.0
2021-07-12,80000000.0,0.0,80000000.0,0.0
2021-07-12,80000000.0,0.0,80000000.0,0.0
2021-07-13,80000000.0,0.0,80000000.0,0.0
2021-07-13,80000000.0,0.0,80000000.0,0.0
2021-07-14,80000000.0,0.0,80000000.0,0.0
2021-07-14,80000000.0,0.0,80000000.0,0.0
2021-07-15,80000000.0,0.0,80000000.0,0.0
2021-07-15,80000000.0,0.0,80000000.0,0.0
2021-07-16,80000000.0,0.0,80000000.0,0.0
2021-07-16,80000000.0,0.0,80000000.0,0.0
2021-07-19,80000000.0,0.0,80000000.0,0.0
2021-07-19,80000000.0,0.0,80000000.0,0.0
2021-07-20,80000000.0,0.0,80000000.0,0.0
2021-07-20,80000000.0,0.0,80000000.0,0.0
2021-07-21,80000000.0,0.0,80000000.0,0.0
2021-07-21,80000000.0,0.0,80000000.0,0.0
2021-07-22,80000000.0,0.0,80000000.0,0.0
2021-07-22,80000000.0,0.0,80000000.0,0.0
2021-07-23,80000000.0,0.0,80000000.0,0.0
2021-07-23,80000000.0,0.0,80000000.0,0.0
2021-07-26,80000000.0,0.0,80000000.0,0.0
2021-07-26,80000000.0,0.0,80000000.0,0.0
2021-07-27,80000000.0,0.0,80000000.0,0.0
2021-07-27,80000000.0,0.0,80000000.0,0.0
2021-07-28,80000000.0,0.0,80000000.0,0.0
2021-07-28,80000000.0,0.0,80000000.0,0.0
2021-07-29,80000000.0,0.0,80000000.0,0.0
2021-07-29,80000000.0,0.0,80000000.0,0.0
2021-07-30,80000000.0,0.0,80000000.0,0.0
2021-07-30,80000000.0,0.0,80000000.0,0.0
2021-08-02,80000000.0,0.0,80000000.0,0.0
2021-08-02,80000000.0,0.0,80000000.0,0.0
2021-08-03,80000000.0,0.0,80000000.0,0.0
2021-08-03,80000000.0,0.0,80000000.0,0.0
2021-08-04,80000000.0,0.0,80000000.0,0.0
2021-08-04,80000000.0,0.0,80000000.0,0.0
2021-08-05,80000000.0,0.0,80000000.0,0.0
2021-08-05,80000000.0,0.0,80000000.0,0.0
2021-08-06,80000000.0,0.0,80000000.0,0.0
2021-08-06,80000000.0,0.0,80000000.0,0.0
2021-08-09,80000000.0,0.0,80000000.0,0.0
2021-08-09,80000000.0,0.0,80000000.0,0.0
2021-08-10,80000000.0,0.0,80000000.0,0.0
2021-08-10,80000000.0,0.0,80000000.0,0.0
2021-08-11,80000000.0,0.0,80000000.0,0.0
2021-08-11,80000000.0,0.0,80000000.0,0.0
2021-08-12,80000000.0,0.0,80000000.0,0.0
2021-08-12,80000000.0,0.0,80000000.0,0.0
2021-08-13,80000000.0,0.0,80000000.0,0.0
2021-08-13,80000000.0,0.0,80000000.0,0.0
2021-08-16,80000000.0,0.0,80000000.0,0.0
2021-08-16,79999272.54,-9.093249999869712e-06,80000000.0,-0.0009093249999869712
2021-08-17,78486407.24000001,-0.018910988212343494,80000000.0,-1.8919909499999887
2021-08-17,78486407.24000001,0.0,80000000.0,-1.8919909499999887
2021-08-18,78559081.57,0.0009259479769250234,80000000.0,-1.801148037500011
2021-08-18,78559081.57,0.0,80000000.0,-1.801148037500011
2021-08-19,78991454.04999998,0.0055037873579864005,80000000.0,-1.260682437500027
2021-08-19,78991454.04999998,0.0,80000000.0,-1.260682437500027
2021-08-20,79081343.34000002,0.001137962214787569,80000000.0,-1.1483208249999821
2021-08-20,79081343.34000002,0.0,80000000.0,-1.1483208249999821
2021-08-23,81616423.8,0.03205661857690911,81616423.8,0.0
2021-08-23,81616423.8,0.0,81616423.8,0.0
2021-08-24,82719396.75,0.013514105355838968,82719396.75,0.0
2021-08-24,82719396.75,0.0,82719396.75,0.0
2021-08-25,83738581.36000003,0.012320986975766779,83738581.36000003,0.0
2021-08-25,83738581.36000003,0.0,83738581.36000003,0.0
2021-08-26,83640718.12,-0.001168675638046679,83738581.36000003,-0.1168675638046679
2021-08-26,83640718.12,0.0,83738581.36000003,-0.1168675638046679
2021-08-27,85045822.28,0.016799283788836883,85045822.28,0.0
2021-08-27,85045822.28,0.0,85045822.28,0.0
2021-08-30,86153384.55000001,0.013023123773834966,86153384.55000001,0.0
2021-08-30,86152621.82000001,-8.853163505850858e-06,86153384.55000001,-0.0008853163505850858
2021-08-31,86841671.58,0.007998012659900633,86841671.58,0.0
2021-08-31,86841671.58,0.0,86841671.58,0.0
2021-09-01,86243596.82000001,-0.006886955871744482,86841671.58,-0.6886955871744482
2021-09-01,86243596.82000001,0.0,86841671.58,-0.6886955871744482
2021-09-02,88141662.51,0.02200819260775355,88141662.51,0.0
2021-09-02,88141662.51,0.0,88141662.51,0.0
2021-09-03,87034203.27000001,-0.012564537682442145,88141662.51,-1.2564537682442145
2021-09-03,87034203.27000001,0.0,88141662.51,-1.2564537682442145
2021-09-06,87319282.04000002,0.0032754797457688056,88141662.51,-0.9330212825367168
2021-09-06,87319282.04000002,0.0,88141662.51,-0.9330212825367168
2021-09-07,88580397.25999998,0.014442574315055134,88580397.25999998,0.0
2021-09-07,88580397.25999998,0.0,88580397.25999998,0.0
2021-09-08,89548924.28000002,0.010933875326357256,89548924.28000002,0.0
2021-09-08,89548924.28000002,0.0,89548924.28000002,0.0
2021-09-09,89182291.05000003,-0.004094222604546394,89548924.28000002,-0.40942226045463936
2021-09-09,89182291.05000003,0.0,89548924.28000002,-0.40942226045463936
2021-09-10,89202294.07999994,0.00022429374446875094,89548924.28000002,-0.3870847168596203
2021-09-10,89202294.07999994,0.0,89548924.28000002,-0.3870847168596203
2021-09-13,90047738.19000001,0.009477829227596324,90047738.19000001,0.0
2021-09-13,90047313.18,-4.719829820754029e-06,90047738.19000001,-0.0004719829820754029
2021-09-14,91286213.04999998,0.013758321334068846,91286213.04999998,0.0
2021-09-14,91286213.04999998,0.0,91286213.04999998,0.0
2021-09-15,92488281.61000001,0.013168128240149679,92488281.61000001,0.0
2021-09-15,92488281.61000001,0.0,92488281.61000001,0.0
2021-09-16,90043559.86,-0.026432772968026375,92488281.61000001,-2.6432772968026375
2021-09-16,90043559.86,0.0,92488281.61000001,-2.6432772968026375
2021-09-17,89814888.28,-0.0025395661872491537,92488281.61000001,-2.8905211378810636
2021-09-17,89814888.28,0.0,92488281.61000001,-2.8905211378810636
2021-09-22,91359999.86000001,0.017203290118038117,92488281.61000001,-1.219918599804548
2021-09-22,91359999.86000001,0.0,92488281.61000001,-1.219918599804548
2021-09-23,91293669.82000002,-0.0007260293356133873,92488281.61000001,-1.2916358366753644
2021-09-23,91293669.82000002,0.0,92488281.61000001,-1.2916358366753644
2021-09-24,90446485.14,-0.009279774618222492,92488281.61000001,-2.2076272090444493
2021-09-24,90446485.14,0.0,92488281.61000001,-2.2076272090444493
2021-09-27,86826253.93000002,-0.04002622328989691,92488281.61000001,-6.121886558424072
2021-09-27,86826253.93000002,0.0,92488281.61000001,-6.121886558424072
2021-09-28,87933614.00999998,0.012753747050894493,92488281.61000001,-4.92458884597503
2021-09-28,87933614.00999998,0.0,92488281.61000001,-4.92458884597503
2021-09-29,83501627.02,-0.05040151072940058,92488281.61000001,-9.716533201356793
2021-09-29,83501446.81,-2.158161540366521e-06,92488281.61000001,-9.71672804766257
2021-09-30,85634471.26,0.025544760378266362,92488281.61000001,-7.410463499474251
2021-09-30,85634471.26,0.0,92488281.61000001,-7.410463499474251
2021-10-08,87111489.91000001,0.017247944995369302,92488281.61000001,-5.813484266766455
2021-10-08,87111489.91000001,0.0,92488281.61000001,-5.813484266766455
2021-10-11,87127175.90999998,0.0001800680945323041,92488281.61000001,-5.796524280347725
2021-10-11,87127175.90999998,0.0,92488281.61000001,-5.796524280347725
